,author_id,keyword_list,morphs_list
3906,@y-siii,"['사랑', '시', '시집', '영화', '사랑', '프렌즈', '미래사회', '영화', '영화추천', '영화', '넷플릭스', 'NBA', '영화', '넷플릭스', '폴라', '영화', '영국', '친구', '영화', '인종차별', '그린북', '영화', '사랑이야기', '첫사랑', '시집', '가을', '노래', '영화', '전쟁', '가치관', '영화', '사랑', '어바웃타임', '영화', '베테랑', '권력']","['사랑', '시', '시집', '영화', '사랑', '프', '렌즈', '미래', '사회', '영화', '영화', '추천', '영화', '넷', '플릭', '슬', 'NBA', '영화', '넷', '플릭', '슬', '폴', 'ㄹ라', '영화', '영국', '친구', '영화', '인종', '차별', '그린', '북', '영화', '사랑', '이야기', '첫사랑', '시집', '가을', '노래', '영화', '전쟁', '가치관', '영화', '사랑', '어', '어', '바웃', '타임', '영화', '베테랑', '권력']"
3907,@y-willy-um,"['단상', '피아노', '취미', '취미생활']","['단상', '피아노', '취미', '취미', '생활']"
3908,@yambyam030,"['그림일기', '공감에세이', '드로잉']","['그림', '일기', '공감', '에', '세', '이', '드로잉']"
3909,@yamju,"['해외여행', '태국', '방콕여행', '맛집', '여행', '태국', '해외여행', '방콕', '태국', '해외여행', '방콕여행', '태국', '여행', '태국', '태국여행']","['해외여행', '태국', '방', '콕', '여행', '맛', '집', '여행', '태국', '해외여행', '방', '콕', '태국', '해외여행', '방', '콕', '여행', '태국', '여행', '태국', '태국', '여행']"
3910,@yanatrip,"['호주', '자유여행', '호주여행', '아부다비', '자유여행', '두바이', '해외여행', '자유여행', '세계여행', '두바이', '헬기투어', '자유여행', '스킨스쿠버', '자유여행', '해외여행', '골드코스트여행', '여행', '자유여행', '두바이여행', '자유여행', '해외여행', '두바이', '아부다비', '자유여행', '자유여행', '해외여행', '세계여행', '사막투어', '아부다비', '자유여행']","['호주', '자유', '여행', '호주', '여행', '아부', '다비', '자유', '여행', '두바이', '해외여행', '자유', '여행', '세계', '여행', '두바이', '헬기', '투어', '자유', '여행', '스킨', '스쿠버', '자유', '여행', '해외여행', '골드', '코스트', '여행', '여행', '자유', '여행', '두바이', '여행', '자유', '여행', '해외여행', '두바이', '아부', '다비', '자유', '여행', '자유', '여행', '해외여행', '세계', '여행', '사막', '투어', '아부', '다비', '자유', '여행']"
3911,@yangfeel,"['용돈', '돼지저금통', '예금통장', '한약', '한의원', '건강', '영어공부', '어학연수', '영어', '삼천리자전거', '롤러스케이트', '인라인스케이트', '민간요법', '치과', '의료보험', '재래시장', '장보기', '떡볶이', '애니메이션', '마블', '만화']","['용돈', '돼지', '저금통', '예금', '통장', '한약', '한의원', '건강', '영어', '공부', '어학연수', '영어', '삼천리', '자전거', '롤러스케이트', '인라인', '스케이트', '민간', '요법', '치과', '의료', '보험', '재래시장', '장보기', '떡볶이', '애니메이션', '마블', '만화']"
3912,@yanghyeyoung,"['소설가', '리뷰', '시간', '소설창작강의', '문학', '소설가']","['소설가', '리뷰', '시간', '소설', '창작', '강의', '문학', '소설가']"
3913,@yanm23,"['사회복지사', '공익', '인권', '페미니즘', '비혼', '남성', '정신건강', '사회복지사', '공익', '사회생활', '인간관계', '상담']","['사', '회복', '지사', '공익', '인권', '페미니즘', '비', '혼', '남성', '정신', '건강', '사', '회복', '지사', '공익', '사회생활', '인간관계', '상담']"
3914,@yanolgy,"['전략', '경영', '컨설팅']","['전략', '경영', '컨설팅']"
3915,@ybyb22,"['기숙사', '오늘', '학교', '공감에세이', '감성사진', '그림일기', '평가기준', '교육학', '고등학교']","['기숙사', '오늘', '학교', '공감', '에', '세', '이', '감성', '사진', '그림', '일기', '평가', '기준', '교육학', '고등학교']"
3916,@yd086123,"['유학', '영어', '현실', '인생', '후회', '포기']","['유학', '영어', '현실', '인생', '후회', '포기']"
3917,@yeahjimong,"['명절증후군', '명절', '추석']","['명절', '증후군', '명절', '추석']"
3918,@yejidaisy,"['자아성찰', '문학', 'SNS']","['자아', '성찰', '문학', 'SNS']"
3919,@yellowclip,"['일상에세이', '인간관계', '사람', '갑질', '시사', '조현아']","['일상', '에', '세', '이', '인간관계', '사람', '갑', '질', '시사', '조현', '아']"
3920,@yellowduck,"['배신', '친구', '세계여행', '인간관계', '세계여행', '월세', '아버지', '치매', '가족']","['배신', '친구', '세계', '여행', '인간관계', '세계', '여행', '월세', '아버지', '치매', '가족']"
3921,@yemaya,"['생각', '인생', '인간', '역사', '중국', '통일', '인생', '커피', '여자', '외모', '볼살', '장기', '인류', '시험', '종교', '신성', '실체', '영성', '죽음', '종교', '보석', '구정', '주변', '일상', '죽음', '사람', '드라마']","['생각', '인생', '인간', '역사', '중국', '통일', '인생', '커피', '여자', '외모', '볼', '살', '장기', '인류', '시험', '종교', '신성', '실체', '영성', '죽음', '종교', '보석', '구정', '주변', '일상', '죽음', '사람', '드라마']"
3922,@yemyo,"['연재만화', '만화', '이웃집유부녀', '만화', '이웃집유부녀', '상식', '이웃집유부녀', '고양이', '웹툰', '만화', '이웃집유부녀', '신혼', '패딩', '이웃집유부녀', '쇼핑', '이웃집유부녀', '야옹이', '신혼', '연재만화', '만화', '이웃집유부녀', '신혼생활', '계획', '이웃집유부녀', '연재만화', '만화', '웹툰', '공지', '참가', '이웃집유부녀', '신혼생활', '고양이', '만화', '이웃집유부녀', '신혼생활', '만화', '이웃집유부녀', '출장', '이웃집유부녀', '야옹이', '만화', '이웃집유부녀', '고양이', '신혼', '이웃집유부녀', '미미', '고양이']","['연재', '만화', '만화', '이웃집', '유부녀', '만화', '이웃집', '유부녀', '상식', '이웃집', '유부녀', '고양이', '웹', '툰', '만화', '이웃집', '유부녀', '신혼', '패딩', '이웃집', '유부녀', '쇼핑', '이웃집', '유부녀', '야', '옹이', '신혼', '연재', '만화', '만화', '이웃집', '유부녀', '신혼', '생활', '계획', '이웃집', '유부녀', '연재', '만화', '만화', '웹', '툰', '공지', '참가', '이웃집', '유부녀', '신혼', '생활', '고양이', '만화', '이웃집', '유부녀', '신혼', '생활', '만화', '이웃집', '유부녀', '출장', '이웃집', '유부녀', '야', '옹이', '만화', '이웃집', '유부녀', '고양이', '신혼', '이웃집', '유부녀', '미미', '고양이']"
3923,@yeogistartup,"['위스키', '인터뷰', '양주', '여행', '프리미엄', '큐레이터', '스타트업', '전략', '대표']","['위스키', '인터뷰', '양주', '여행', '프리미엄', '큐레이터', '스타트', '업', '전략', '대표']"
3924,@yeomks38,"['세계일주', '바티칸', '종교', '스쿠버다이빙', '세계일주', '이집트']","['세계', '일주', '바티칸', '종교', '스쿠버', '다이빙', '세계', '일주', '이집트']"
3925,@yeonboon,"['꼰대', '그림일기', '일상', '그림일기', '공감에세이', '그림일기', '공감에세이', '공감에세이', '그림일기', '그림일기', '웹툰', '일상', '그림일기', '공감에세이', '공감에세이', '그림일기']","['꼰대', '그림', '일기', '일상', '그림', '일기', '공감', '에', '세', '이', '그림', '일기', '공감', '에', '세', '이', '공감', '에', '세', '이', '그림', '일기', '그림', '일기', '웹', '툰', '일상', '그림', '일기', '공감', '에', '세', '이', '공감', '에', '세', '이', '그림', '일기']"
3926,@yeoneo,"['골목', '얼굴', '인사', '가슴', '꽃', '사랑', '관계', '인간관계', '인간관계론', '바다', '일기', '이야기', '생각', '반', '죽음']","['골목', '얼굴', '인사', '가슴', '꽃', '사랑', '관계', '인간관계', '인간관계', '론', '바다', '일기', '이야기', '생각', '반', '죽음']"
3927,@yeonhee402,"['행복', '생각', '강박증', '어른', '행복', '나이']","['행복', '생각', '강박', '증', '어른', '행복', '나이']"
3928,@yeonjikim,"['갤럭시', '아이폰', '스마트폰', '블록체인', '이더리움', '암호화폐']","['개', 'ㄹ', '럭', '시', '아이', '폰', '스마트', '폰', '블록', '체인', '이', '더리', '움', '암호', '화폐']"
3929,@yeonsub,"['철학', '자연', '균형', '용서', '일본', '뫼비우스', '과학', '의지', '세상']","['철학', '자연', '균형', '용서', '일본', '뫼', '비우', '슬', '과학', '의지', '세상']"
3930,@yeonushiny,"['여행', '오사카', '친구']","['여행', '오사카', '친구']"
3931,@yeonyou,"['홍대입구', '연남동', '퇴근길', '호텔', '제주', '여행', '여행', '독일', '유럽여행']","['홍', '대', '입구', '연', '남동', '퇴근길', '호텔', '제주', '여행', '여행', '독일', '유럽', '여행']"
3932,@yeran999,"['리뷰', '영화', '에세이']","['리뷰', '영화', '에세이']"
3933,@yermii,"['사랑', '소설', '독서', '공감에세이', '공감에세이', '독서노트', '공감에세이', '독서노트', '공감에세이', '공감에세이', '독서노트', '공감에세이', '독서노트', '공감에세이', '독서노트', '공감에세이', '독서노트', '공감에세이', '독서노트', '공감에세이', '독서노트', '공감에세이', '독서노트', '인생', '독서', '사랑', '공감에세이', '독서노트', '공감에세이', '독서노트', '공감에세이', '독서노트', '공감에세이', '독서노트', '공감에세이', '독서노트', '공감에세이', '독서노트']","['사랑', '소설', '독서', '공감', '에', '세', '이', '공감', '에', '세', '이', '독서', '노트', '공감', '에', '세', '이', '독서', '노트', '공감', '에', '세', '이', '공감', '에', '세', '이', '독서', '노트', '공감', '에', '세', '이', '독서', '노트', '공감', '에', '세', '이', '독서', '노트', '공감', '에', '세', '이', '독서', '노트', '공감', '에', '세', '이', '독서', '노트', '공감', '에', '세', '이', '독서', '노트', '공감', '에', '세', '이', '독서', '노트', '인생', '독서', '사랑', '공감', '에', '세', '이', '독서', '노트', '공감', '에', '세', '이', '독서', '노트', '공감', '에', '세', '이', '독서', '노트', '공감', '에', '세', '이', '독서', '노트', '공감', '에', '세', '이', '독서', '노트', '공감', '에', '세', '이', '독서', '노트']"
3934,@yeseulls,"['가족사진', '사람', '결혼', '여행', '삼촌', '가족', '인생은새옹지마', '새옹지마', '가족사진', '요가매트', '요가', '하루하루', '실행', '고민', '사업자', '옷장', '면접정장', '행복', '음악', '아이유', '가면', '연극', '일기', '생각', '청년활동가', '다이어리', '자기소개서', '아빠', '가족사진', '포즈', '알바', '일', '목적', '취업준비', '스물아홉', '연애', '상반기', '일기', '마무리']","['가족사진', '사람', '결혼', '여행', '삼촌', '가족', '인생', '은', '새옹', '지', '마', '새옹', '지', '마', '가족사진', '요가', '매트', '요가', '하루하루', '실행', '고민', '사업자', '옷장', '면접', '정장', '행복', '음악', '아이', '유', '가면', '연극', '일기', '생각', '청년', '활동가', '다이어리', '자기', '소개서', '아빠', '가족사진', '포즈', '알바', '일', '목적', '취업', '준비', '스물', '아홉', '연애', '상반기', '일기', '마무리']"
3935,@yesi2ufb,"['인터뷰', '드로잉', '직장인']","['인터뷰', '드로잉', '직장인']"
3936,@yesoksk,"['고독', '성장', '인생', '사랑', '결혼', '부부', '40대', '불혹', '성장']","['고독', '성장', '인생', '사랑', '결혼', '부부', '40', '대', '불혹', '성장']"
3937,@yesullee,"['육아', '남편', '아들']","['육아', '남편', '아들']"
3938,@yesuri,"['영화', '피겨', '아이스', '영화', '아카데미시상식', '여우주연상']","['영화', '피겨', '아이스', '영화', '아카데미', '시상식', '여우', '주연상']"
3939,@yesyong21,"['선생님', '독서', '의사', '게임', '플레이스테이션4', '플스4', '설날', '부부싸움', '명절']","['선생님', '독서', '의사', '게임', '플레이스테이션', '4', '플스', '4', '설날', '부부', '싸움', '명절']"
3941,@ygdpwl13,"['엄마', '순간', '프리마켓', '유럽여행', '체르마트', '스위스', '추억', '엄마', '공간']","['엄마', '순간', '프리', '마켓', '유럽', '여행', '체', '르', '마트', '스위스', '추억', '엄마', '공간']"
3942,@yhw21c,"['영어공부', '영어', '영어회화', '영어', '영어공부', '영어회화', '영어', '영어회화', '영어공부']","['영어', '공부', '영어', '영어', '회화', '영어', '영어', '공부', '영어', '회화', '영어', '영어', '회화', '영어', '공부']"
3943,@yida0,"['영화', '여행', '사랑', '사랑', '연애', '관계']","['영화', '여행', '사랑', '사랑', '연애', '관계']"
3944,@yihan,"['여행', '속초', '강원도']","['여행', '속', '초', '강원도']"
3945,@yijongdae,"['인플루언서마케팅', '마케팅', '인플루언서']","['이', 'ㄴ', '플', '로', '언서', '마케팅', '마케팅', '이', 'ㄴ', '플', '로', '언서']"
